Unnamed: 1,Türkiye,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,69302000,Unnamed: 10,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 16,70231000,Unnamed: 19,Unnamed: 21,Unnamed: 22
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2003),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",İLK 10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",289,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,29.91,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",PROSTAT , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",182,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,18.83,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",140,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,14.49,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MESANE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",119,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,12.31,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",92,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,9.52,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KEMİK İLİGİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",88,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,9.11,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KOLON, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",69,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,7.14,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LARİNKS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",59,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,6.11,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",REKTUM, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",49,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.07,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LENF , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",44,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.55,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",EDİRNE ( 2002-2003 ),"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),OLGU SAYISI,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,OLGU SAYISI,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KADIN, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),165,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,88.61,116.77,ANKARA ( 2002-2003 ),126.01,118,İNSİDANS (100.000'de ),%,63.92
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",ERKEK, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),280,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,132.78,116.77,ANKARA ( 2002-2003 ),126.01,175,İNSİDANS (100.000'de ),%,83.67
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",TOPLAM, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),445,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,112.06,116.77,ANKARA ( 2002-2003 ),126.01,293,İNSİDANS (100.000'de ),%,74.41
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),EDİRNEDE İLK 10 KANSER TÜRÜ ( 2002 ),OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",İLK10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",68,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,17.12,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MEME, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",39,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,9.82,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",38,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,9.57,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",24,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,6.04,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",BEYİN, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",23,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.79,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KOLON, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",22,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.54,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MESANE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",21,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.29,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LARİNKS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",20,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.04,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",BÖBREK, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",19,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.78,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KORPU UTERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",15,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,3.78,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,EDİRNE DE İLK 10 KANSER TÜRÜ ( 2003 ),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",İLK10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",50,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,12.7,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MEME, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",35,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,8.89,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",30,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,7.62,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",26,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,6.6,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KOLON, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",18,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.57,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MESANE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",16,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.06,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",REKTUM, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",15,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,3.81,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LARİNKS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",14,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,3.56,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LENF , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",9,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.29,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KEMİK İLİĞİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",8,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.03,%,"İNSİDANS
 (100.000'de )"
